identifier,الجنوبي_الاستراتيجية_الطاقة_البيئة_الوطنية_العالم_المياه,لبنان_المحكمة_اللبناني_الدولية_اللبنانية_الرئيس_مجلس,السودان_الرئيس_الانتخابات_العاج_المصري_غباغبو_ساحل,العمل_الأدوية_الله_ابن_بطوطة_الرواية_المنشطة,قطر_شركة_الغاز_دولة_الشركة_الشركات_القطرية,قطر_العربية_عبد_العربي_العام_الدوحة_العامة,الفريق_المباراة_فريق_الغرافة_مباراة_النادي_الأول,آل_الشيخ_حمد_ثاني_خليفة_السمو_المفدى,الأميركية_الحرب_طالبان_باردو_الاستراتيجية_أفغانستان_العسكرية,قطر_العالم_كأس_الشيخ_دولة_حمد_القدم,الفلسطينية_إسرائيل_العربية_المتحدة_السلام_الفلسطيني_الدول,ولكن_بل_ليس_إلا_أكثر_وهذا_الآن,ريال_بنسبة_العام_قطر_البنوك_دولار_المالية,المتحدة_الولايات_النووي_السلام_اسرائيل_هل_الأميركية,الأميركية_العراق_القوات_الأميركي_الجيش_المتحدة_العراقي
AL20101203$809,9.03750564844103e-05,0.00460912788070492,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,0.976140985088116,9.03750564844103e-05,0.0181653863533665,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05
AL20101204$810,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.996933187294633,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352
AL20101205$811,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,0.998872331856625,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05
AL20101206$812,0.742651418890301,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05,0.256981505012001,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05,2.82366228999012e-05
AL20101207$813,6.34316523945449e-05,6.34316523945449e-05,6.34316523945449e-05,6.34316523945449e-05,6.34316523945449e-05,0.805645417063115,6.34316523945449e-05,6.34316523945449e-05,6.34316523945449e-05,6.34316523945449e-05,6.34316523945449e-05,0.193529971455756,6.34316523945449e-05,6.34316523945449e-05,6.34316523945449e-05
AL20101208$814,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.997915115413254,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721,0.000148920327624721
AL20101209$815,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.992689295039164,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251
AL20101210$816,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.947738693467337,0.000143575017946877,0.0503948312993539,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877
AL20101211$817,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05,0.164727405781193,7.31796560556165e-05,0.172045371386754,7.31796560556165e-05,0.662349066959385,7.31796560556165e-05,7.31796560556165e-05,7.31796560556165e-05
AL20101212$818,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.998595082789764,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559
AL20101213$819,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.998208573256558,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007
AL20101214$820,4.2983021706426e-05,4.2983021706426e-05,4.2983021706426e-05,0.0430260047281324,0.0860090264345583,0.698517085751128,4.2983021706426e-05,0.090307328605201,4.2983021706426e-05,0.0451751558134537,4.2983021706426e-05,4.2983021706426e-05,4.2983021706426e-05,4.2983021706426e-05,0.0365785514721685
AL20101215$821,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.998365440747227,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922
AL20101216$822,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.996966413867822,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977,0.000216684723726977
AL20101217$823,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,0.240754111512234,8.02246289610911e-05,0.188608102687525,8.02246289610911e-05,0.441315683914962,0.128439630966707,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05,8.02246289610911e-05
AL20101218$824,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.997800471327573,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667,0.000157109190887667
AL20101219$825,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.997834493426141,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946
AL20101220$826,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.995197255574614,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852,0.000343053173241852
AL20101221$827,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.998528638991067,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805
AL20101222$828,8.18665575112566e-05,0.0655751125665166,8.18665575112566e-05,8.18665575112566e-05,0.126975030699959,8.18665575112566e-05,8.18665575112566e-05,0.14334834220221,8.18665575112566e-05,0.188374948833402,0.131068358575522,8.18665575112566e-05,8.18665575112566e-05,8.18665575112566e-05,0.343921408104789
AL20101223$829,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.997151576805697,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082
AL20101224$830,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.995278246205734,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889,0.000337268128161889
AL20101225$831,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05,0.932582347069728,0.0670469128760873,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05,2.8518465706545e-05
AL20101226$832,1.85133759140979e-05,1.85133759140979e-05,0.48136628714246,0.0240859020642414,0.0416736091826345,0.112024437656207,1.85133759140979e-05,1.85133759140979e-05,1.85133759140979e-05,0.0925853929464038,1.85133759140979e-05,0.248097750624826,1.85133759140979e-05,1.85133759140979e-05,1.85133759140979e-05
AL20101227$833,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.995432300163132,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199
AL20101228$834,6.86577411603158e-05,6.86577411603158e-05,6.86577411603158e-05,6.86577411603158e-05,0.264400961208376,6.86577411603158e-05,6.86577411603158e-05,0.73470648815654,6.86577411603158e-05,6.86577411603158e-05,6.86577411603158e-05,6.86577411603158e-05,6.86577411603158e-05,6.86577411603158e-05,6.86577411603158e-05
AL20101229$835,0.000638977635782748,0.000638977635782748,0.0325878594249201,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.959105431309904,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748
AL20101230$836,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.99601706970128,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127
AL20101231$837,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,0.881596040828951,6.18620476337767e-05,0.117599752551809,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05
AL20160521$838,0.000221483942414175,0.0777408637873754,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.465337763012182,0.000221483942414175,0.12203765227021,0.332447397563677,0.000221483942414175,0.000221483942414175,0.000221483942414175,0.000221483942414175
AL20160521$839,0.226029216467463,0.000265604249667995,0.226029216467463,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.146347941567065,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.0799468791500664,0.000265604249667995,0.0401062416998672,0.000265604249667995,0.279150066401062
AL20160521$840,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.108423326133909,0.000431965442764579,0.885961123110151,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579
AL20160521$841,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.216556914393227,0.000188146754468485,0.677516462841016,0.0378174976481656,0.000188146754468485,0.0660395108184384,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485
AL20160521$842,0.00489678348535766,9.60153624579933e-05,9.60153624579933e-05,9.60153624579933e-05,0.792222755640902,0.043302928468555,9.60153624579933e-05,9.60153624579933e-05,0.00489678348535766,0.0769083053288526,9.60153624579933e-05,9.60153624579933e-05,0.0769083053288526,9.60153624579933e-05,9.60153624579933e-05
AL20160521$843,0.000207684319833853,0.0728971962616822,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.509034267912773,0.000207684319833853,0.000207684319833853,0.405192107995846,0.000207684319833853,0.000207684319833853,0.0105919003115265,0.000207684319833853
AL20110114$2,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.10699881376038,0.36797153024911,0.000237247924080664,0.000237247924080664,0.427283511269276,0.000237247924080664,0.0951364175563464,0.000237247924080664,0.000237247924080664,0.000237247924080664
AL20110121$3,0.000163532297628782,0.000163532297628782,0.000163532297628782,0.000163532297628782,0.0982829108748978,0.000163532297628782,0.000163532297628782,0.000163532297628782,0.000163532297628782,0.000163532297628782,0.0901062959934587,0.294521668029436,0.425347506132461,0.0901062959934587,0.000163532297628782
AL20110118$4,0.000135777325186694,0.000135777325186694,0.0272912423625255,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.312423625254583,0.000135777325186694,0.0748133061778683,0.434623217922607,0.000135777325186694,0.14949083503055,0.000135777325186694,0.000135777325186694,0.000135777325186694
AL20110116$5,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,0.589383715699505,0.31497975708502,8.99685110211426e-05,0.0450742240215924,8.99685110211426e-05,0.0495726495726496,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05,8.99685110211426e-05
AL20110131$6,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.602185792349727,0.0557377049180328,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.165027322404372,0.165027322404372,0.00109289617486339,0.00109289617486339
AL20110107$7,0.000104004160166407,0.000104004160166407,0.000104004160166407,0.000104004160166407,0.000104004160166407,0.176911076443058,0.5201248049922,0.000104004160166407,0.0209048361934477,0.2133125325013,0.000104004160166407,0.0573062922516901,0.000104004160166407,0.000104004160166407,0.0105044201768071
AL20110105$8,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,0.0345302508607968,0.0345302508607968,9.83767830791933e-05,0.295228726020659,0.629709788489916,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,0.00501721593703886
AL20110130$9,0.000219058050383352,0.000219058050383352,0.28499452354874,0.000219058050383352,0.1973713033954,0.000219058050383352,0.000219058050383352,0.1973713033954,0.000219058050383352,0.120700985761227,0.000219058050383352,0.0768893756845564,0.000219058050383352,0.109748083242059,0.0111719605695509
AL20110117$10,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.355767562879445,0.000173460537727667,0.000173460537727667,0.503209019947962,0.000173460537727667,0.138941890719861,0.000173460537727667,0.000173460537727667,0.000173460537727667
AL20110113$11,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.0445916114790287,0.000441501103752759,0.132891832229581,0.706843267108168,0.0666666666666667,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.0225165562913907,0.000441501103752759,0.0225165562913907,0.000441501103752759
AL20110118$12,0.000201409869083585,0.0404833836858006,0.0102719033232628,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.674924471299094,0.000201409869083585,0.272104733131923,0.000201409869083585,0.000201409869083585,0.000201409869083585
AL20110106$13,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.701085883514314,0.000197433366238894,0.000197433366238894,0.276604146100691,0.000197433366238894,0.000197433366238894,0.0199407699901283,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894
AL20110114$14,0.0395939086294416,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.744613649182177,0.0565143824027073,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.0621545403271292,0.0508742244782854,0.000112803158488438,0.0452340665538635,0.000112803158488438,0.000112803158488438
AL20110113$15,0.000146735143066764,0.11019809244314,0.000146735143066764,0.0221570066030814,0.462362435803375,0.0515040352164343,0.000146735143066764,0.23492296404989,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.117534849596478,0.000146735143066764,0.000146735143066764,0.000146735143066764
AL20110111$16,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.0702644360496492,0.000107933081489477,0.275337290879655,0.108041014570966,0.016297895304911,0.178197517539126,0.135024284943335,0.145817593092283,0.000107933081489477,0.000107933081489477,0.0702644360496492
AL20110119$17,0.000176522506619594,0.00900264783759929,0.000176522506619594,0.000176522506619594,0.000176522506619594,0.0707855251544572,0.441482789055605,0.141394527802295,0.000176522506619594,0.335569285083848,0.000176522506619594,0.000176522506619594,0.000176522506619594,0.000176522506619594,0.000176522506619594
AL20110103$18,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.375530179445351,0.245024469820555,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.147145187601958,0.228711256117455,0.00032626427406199,0.00032626427406199
AL20110110$19,0.0147186147186147,0.000288600288600289,0.000288600288600289,0.0147186147186147,0.245598845598846,0.606349206349206,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.115728715728716,0.000288600288600289,0.000288600288600289,0.000288600288600289
AL20110127$20,0.0181172291296625,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.408880994671403,0.000355239786856128,0.000355239786856128,0.391119005328597,0.000355239786856128,0.17797513321492,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128
AL20110111$21,5.1374261494991e-05,5.1374261494991e-05,5.1374261494991e-05,5.1374261494991e-05,0.0334446442332391,0.0565630619059851,0.464988440791164,5.1374261494991e-05,0.0334446442332391,0.159311584895967,0.00262008733624454,0.249216542512201,5.1374261494991e-05,5.1374261494991e-05,5.1374261494991e-05
